"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","Input.image_url","Answer.c9","Answer.c10","Answer.c1","Answer.c2","Answer.c3","Answer.c4","Answer.c5","Answer.c6","Answer.c7","Answer.c8","Approve","Reject"
"11K7EKKMUF03RR61E7OFGD45YQFHJP","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:19 GMT 2010","3","","120","259200","Wed May 05 21:43:19 GMT 2010","232","","13Q2EFJN401EMB04NY09ZBZWFX6W0Y","A23KOVZJWUG73K","Submitted","Wed Apr 28 21:56:54 GMT 2010","Wed Apr 28 21:57:15 GMT 2010","Sat May 01 21:57:15 GMT 2010","","","","21","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0001.jpeg","f","S","O","9","n","z","x","l","9","i"
"11K7EKKMUF03RR61E7OFGD45YQFHJP","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:19 GMT 2010","3","","120","259200","Wed May 05 21:43:19 GMT 2010","232","","1EB3XBOJL4QC57HVQ6STNFDGGYXUHZ","A14X4K5DRYLPGC","Submitted","Wed Apr 28 22:17:58 GMT 2010","Wed Apr 28 22:18:29 GMT 2010","Sat May 01 22:18:29 GMT 2010","","","","31","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0001.jpeg","E","s","O","9","n","z","x","1","9","i"
"11K7EKKMUF03RR61E7OFGD45YQFHJP","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:19 GMT 2010","3","","120","259200","Wed May 05 21:43:19 GMT 2010","232","","1SPKY3YMC6I9MTPUBBFCGF0CRB6FGN","A2MIY6DV56GTQX","Submitted","Wed Apr 28 22:10:24 GMT 2010","Wed Apr 28 22:10:49 GMT 2010","Sat May 01 22:10:49 GMT 2010","","","","25","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0001.jpeg","E","S","O","9","n","Z","x","l","9","l"
"12OVMQ9CJGRAM17S95YSR3DTH82BQU","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:19 GMT 2010","3","","120","259200","Wed May 05 21:43:19 GMT 2010","197","","10NJIFOQZ5JIWEVM4C0RRDWIQ1NG1N","A1TCURESP0T0NM","Submitted","Wed Apr 28 22:20:22 GMT 2010","Wed Apr 28 22:20:51 GMT 2010","Sat May 01 22:20:51 GMT 2010","","","","29","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0002.jpeg","r","d","a","7","b","4","3","n","t","n"
"12OVMQ9CJGRAM17S95YSR3DTH82BQU","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:19 GMT 2010","3","","120","259200","Wed May 05 21:43:19 GMT 2010","197","","145DIYZODF76PJU326F6X4EVUZHRGU","A26GS917FCWWR6","Submitted","Wed Apr 28 22:41:01 GMT 2010","Wed Apr 28 22:41:28 GMT 2010","Sat May 01 22:41:28 GMT 2010","","","","27","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0002.jpeg","c","d","2","7","6","9","3","n","t","n"
"12OVMQ9CJGRAM17S95YSR3DTH82BQU","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:19 GMT 2010","3","","120","259200","Wed May 05 21:43:19 GMT 2010","197","","1BIPGB7PCVHDWQWY5GM0JK0CQQOA3X","A2PN8IIS7U9YX1","Submitted","Wed Apr 28 22:10:12 GMT 2010","Wed Apr 28 22:10:26 GMT 2010","Sat May 01 22:10:26 GMT 2010","","","","14","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0002.jpeg","r","d","a","7","b","u","3","n","t","n"
"16E1SOZUQNU19M67JJ2FQFFOZCJK7P","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:19 GMT 2010","3","","120","259200","Wed May 05 21:43:19 GMT 2010","130","","19B5BSB3WSIIG659YLKGYFTEWZC0ZU","A1TCURESP0T0NM","Submitted","Wed Apr 28 22:36:24 GMT 2010","Wed Apr 28 22:36:53 GMT 2010","Sat May 01 22:36:53 GMT 2010","","","","29","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0003.jpeg","l","h","a","e","i","6","z","s","r","m"
"16E1SOZUQNU19M67JJ2FQFFOZCJK7P","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:19 GMT 2010","3","","120","259200","Wed May 05 21:43:19 GMT 2010","130","","1IBVMOUZ56ZH22JY9XT78J79MWH311","A14X4K5DRYLPGC","Submitted","Wed Apr 28 21:50:26 GMT 2010","Wed Apr 28 21:51:08 GMT 2010","Sat May 01 21:51:08 GMT 2010","","","","42","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0003.jpeg","l","h","a","e","l","b","z","s","T","m"
"16E1SOZUQNU19M67JJ2FQFFOZCJK7P","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:19 GMT 2010","3","","120","259200","Wed May 05 21:43:19 GMT 2010","130","","1P3NPT8T4AJ0ZOBTE071JS3N0T58M7","A26GS917FCWWR6","Submitted","Wed Apr 28 22:47:21 GMT 2010","Wed Apr 28 22:47:42 GMT 2010","Sat May 01 22:47:42 GMT 2010","","","","21","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0003.jpeg","1","h","a","e","1","6","z","s","r","m"
"1AGMXD9BLTDCZBBPPAS1NONSUJHRNZ","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:19 GMT 2010","3","","120","259200","Wed May 05 21:43:19 GMT 2010","158","","18ISBD56WDJUHWB1QPSE2DNXLL7ROG","A14X4K5DRYLPGC","Submitted","Wed Apr 28 22:16:20 GMT 2010","Wed Apr 28 22:16:42 GMT 2010","Sat May 01 22:16:42 GMT 2010","","","","22","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0004.jpeg","p","o","i","m","B","2","K","o","6","6"
"1AGMXD9BLTDCZBBPPAS1NONSUJHRNZ","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:19 GMT 2010","3","","120","259200","Wed May 05 21:43:19 GMT 2010","158","","1O5DCBPMUHWWLGGZYHWUYKQO0M90IW","A26GS917FCWWR6","Submitted","Wed Apr 28 22:30:45 GMT 2010","Wed Apr 28 22:31:35 GMT 2010","Sat May 01 22:31:35 GMT 2010","","","","50","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0004.jpeg","p","0","1","m","b","2","k","0","6","e"
"1AGMXD9BLTDCZBBPPAS1NONSUJHRNZ","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:19 GMT 2010","3","","120","259200","Wed May 05 21:43:19 GMT 2010","158","","1VSX4M4TXIFGT55A5I6PBN62MNXS6H","A2MIY6DV56GTQX","Submitted","Wed Apr 28 22:59:32 GMT 2010","Wed Apr 28 22:59:56 GMT 2010","Sat May 01 22:59:56 GMT 2010","","","","24","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0004.jpeg","P","O","l","m","B","2","K","o","6","E"
"1EWR2R8JGGPM71C0P8NAZKI631K4CC","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:19 GMT 2010","3","","120","259200","Wed May 05 21:43:19 GMT 2010","249","","1F7301WTFI2JDVFVJH0FDSSSJ3MJFU","A14X4K5DRYLPGC","Submitted","Wed Apr 28 21:55:09 GMT 2010","Wed Apr 28 21:55:38 GMT 2010","Sat May 01 21:55:38 GMT 2010","","","","29","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0005.jpeg","w","T","R","r","8","O","Y","y","Q","t"
"1EWR2R8JGGPM71C0P8NAZKI631K4CC","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:19 GMT 2010","3","","120","259200","Wed May 05 21:43:19 GMT 2010","249","","1R8Y05WGXZF31Y5CN1PYMT1TLLYDQ4","A1LU5K5V9V95ZG","Submitted","Wed Apr 28 21:52:41 GMT 2010","Wed Apr 28 21:53:55 GMT 2010","Sat May 01 21:53:55 GMT 2010","","","","74","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0005.jpeg","W","T","R","1","8","0","Y","Y","O","t"
"1EWR2R8JGGPM71C0P8NAZKI631K4CC","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:19 GMT 2010","3","","120","259200","Wed May 05 21:43:19 GMT 2010","249","","1TAAASB0TY6K935XDODJXUHYY82942","A3E4O8HIDUHMP3","Submitted","Wed Apr 28 21:55:34 GMT 2010","Wed Apr 28 21:56:13 GMT 2010","Sat May 01 21:56:13 GMT 2010","","","","39","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0005.jpeg","w","l","8","4","8","0","y","Y","Q","t"
"1S9IIJ7OCNY6Y20P1Y23P0FBKNIJ7O","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:01 GMT 2010","3","","120","259200","Wed May 05 21:43:01 GMT 2010","75","","1HYOD4SQON99EFJIO4Q3CCRFNISR0R","A2MIY6DV56GTQX","Submitted","Wed Apr 28 22:31:30 GMT 2010","Wed Apr 28 22:31:53 GMT 2010","Sat May 01 22:31:53 GMT 2010","","","","23","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0201.jpeg","8","4","a","9","5","2","c","c","d","M"
"1S9IIJ7OCNY6Y20P1Y23P0FBKNIJ7O","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:01 GMT 2010","3","","120","259200","Wed May 05 21:43:01 GMT 2010","75","","1L5DZ92W69YA3RGJJGH3DZ0B80G7I4","A1QM0TCYKJ769L","Submitted","Wed Apr 28 23:15:23 GMT 2010","Wed Apr 28 23:15:40 GMT 2010","Sat May 01 23:15:40 GMT 2010","","","","17","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0201.jpeg","8","4","2","9","5","2","C","c","d","M"
"1S9IIJ7OCNY6Y20P1Y23P0FBKNIJ7O","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:01 GMT 2010","3","","120","259200","Wed May 05 21:43:01 GMT 2010","75","","1SY2XK3FBW6WZS9EEOBLGVEBW7QPXT","A1TCURESP0T0NM","Submitted","Wed Apr 28 22:53:56 GMT 2010","Wed Apr 28 22:54:15 GMT 2010","Sat May 01 22:54:15 GMT 2010","","","","19","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0201.jpeg","8","4","a","q","5","2","c","o","d","M"
"18RYIU0XSB3PCO3CP5TOQ0PGWT3XAH","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:19 GMT 2010","3","","120","259200","Wed May 05 21:43:19 GMT 2010","57","","123RS9V7LR2RZR2E06CB7L0FDPWI6G","A319YF8ITSDW92","Submitted","Wed Apr 28 22:59:08 GMT 2010","Wed Apr 28 23:00:42 GMT 2010","Sat May 01 23:00:42 GMT 2010","","","","94","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0006.jpeg","G","a","3","m","C","3","h","C","O","L"
"18RYIU0XSB3PCO3CP5TOQ0PGWT3XAH","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:19 GMT 2010","3","","120","259200","Wed May 05 21:43:19 GMT 2010","57","","15OA5LVJCCNNSKQZ7M0QL6BKNIISKN","A1TCURESP0T0NM","Submitted","Wed Apr 28 22:59:26 GMT 2010","Wed Apr 28 22:59:53 GMT 2010","Sat May 01 22:59:53 GMT 2010","","","","27","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0006.jpeg","G","a","m","m","c","5","h","c","a","L"
"18RYIU0XSB3PCO3CP5TOQ0PGWT3XAH","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:19 GMT 2010","3","","120","259200","Wed May 05 21:43:19 GMT 2010","57","","1Z0PTXX7N2CUCUMNBMQ0F6UTQCEALA","A12E6NNAP7L5V7","Submitted","Wed Apr 28 21:49:58 GMT 2010","Wed Apr 28 21:51:17 GMT 2010","Sat May 01 21:51:17 GMT 2010","","","","79","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0006.jpeg","b","a","3","6","C","E","h","c","0","L"
"14M64YSPNT9U2XCKL5ETOIN3UUQUWY","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:01 GMT 2010","3","","120","259200","Wed May 05 21:43:01 GMT 2010","239","","144FI1J7P0RCIEZRTSU99SW6PMNF1N","A14X4K5DRYLPGC","Submitted","Wed Apr 28 22:07:36 GMT 2010","Wed Apr 28 22:08:05 GMT 2010","Sat May 01 22:08:05 GMT 2010","","","","29","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0202.jpeg","8","E","1","M","o","h","6","v","l","d"
"14M64YSPNT9U2XCKL5ETOIN3UUQUWY","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:01 GMT 2010","3","","120","259200","Wed May 05 21:43:01 GMT 2010","239","","1PI0YO08165H77SBO427ANV9NQHWN9","A2MIY6DV56GTQX","Submitted","Wed Apr 28 22:11:13 GMT 2010","Wed Apr 28 22:11:43 GMT 2010","Sat May 01 22:11:43 GMT 2010","","","","30","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0202.jpeg","8","E","1","M","o","h","6","v","L","d"
"14M64YSPNT9U2XCKL5ETOIN3UUQUWY","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:01 GMT 2010","3","","120","259200","Wed May 05 21:43:01 GMT 2010","239","","1Y917F450KA3H48EQ6UHZWAVMOS19H","A23KOVZJWUG73K","Submitted","Wed Apr 28 21:49:59 GMT 2010","Wed Apr 28 21:50:36 GMT 2010","Sat May 01 21:50:36 GMT 2010","","","","37","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0202.jpeg","8","E","4","M","O","h","6","V","4","d"
"19DQIILLWFY3BO783P91VXX4BWKS9Q","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:20 GMT 2010","3","","120","259200","Wed May 05 21:43:20 GMT 2010","38","","1A9FV5FWBA22YUQZFZRIKFKHF7TO3B","A2MIY6DV56GTQX","Submitted","Wed Apr 28 23:14:34 GMT 2010","Wed Apr 28 23:14:56 GMT 2010","Sat May 01 23:14:56 GMT 2010","","","","22","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0007.jpeg","t","o","q","t","c","8","y","l","R","e"
"19DQIILLWFY3BO783P91VXX4BWKS9Q","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:20 GMT 2010","3","","120","259200","Wed May 05 21:43:20 GMT 2010","38","","1GP38PPPPPGMV3GM1VEIMXYG6V9STT","A3E4O8HIDUHMP3","Submitted","Wed Apr 28 23:04:37 GMT 2010","Wed Apr 28 23:05:06 GMT 2010","Sat May 01 23:05:06 GMT 2010","","","","29","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0007.jpeg","l","8","p","r","C","8","y","1","R","e"
"19DQIILLWFY3BO783P91VXX4BWKS9Q","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:20 GMT 2010","3","","120","259200","Wed May 05 21:43:20 GMT 2010","38","","1MB0B2XFHTN4Z39TEEZN86UXHIYECT","A1TCURESP0T0NM","Submitted","Wed Apr 28 22:06:17 GMT 2010","Wed Apr 28 22:07:07 GMT 2010","Sat May 01 22:07:07 GMT 2010","","","","50","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0007.jpeg","t","B","q","t","C","8","y","l","R","e"
"1JGUJ9WU2IP8T4JCJW0ISBJEK5FEQX","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:01 GMT 2010","3","","120","259200","Wed May 05 21:43:01 GMT 2010","189","","14FUIMCJ1W4DVAS5LLA3ZE7WUYEM6Y","A23KOVZJWUG73K","Submitted","Wed Apr 28 22:22:45 GMT 2010","Wed Apr 28 22:23:13 GMT 2010","Sat May 01 22:23:13 GMT 2010","","","","28","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0203.jpeg","7","9","e","A","K","v","a","Q","o","7"
"1JGUJ9WU2IP8T4JCJW0ISBJEK5FEQX","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:01 GMT 2010","3","","120","259200","Wed May 05 21:43:01 GMT 2010","189","","1W6CBQPJ29DO9ROL7VQELMAARSA1PC","A26GS917FCWWR6","Submitted","Wed Apr 28 21:58:11 GMT 2010","Wed Apr 28 21:58:53 GMT 2010","Sat May 01 21:58:53 GMT 2010","","","","42","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0203.jpeg","7","r","e","9","k","u","a","q","r","7"
"1JGUJ9WU2IP8T4JCJW0ISBJEK5FEQX","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:01 GMT 2010","3","","120","259200","Wed May 05 21:43:01 GMT 2010","189","","1X4W8CHMPYWPI0GY9WFNWT5H7LUQUS","A2MIY6DV56GTQX","Submitted","Wed Apr 28 22:27:39 GMT 2010","Wed Apr 28 22:28:15 GMT 2010","Sat May 01 22:28:15 GMT 2010","","","","36","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0203.jpeg","7","R","e","O","K","U","a","Q","n","7"
"1N2WE0ZN96LOH4YN81ENZRH1LVOJAF","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:20 GMT 2010","3","","120","259200","Wed May 05 21:43:20 GMT 2010","74","","1E66KVOARLWEXY46H82Z0DRLZBVZ3N","A2MIY6DV56GTQX","Submitted","Wed Apr 28 22:58:49 GMT 2010","Wed Apr 28 22:59:08 GMT 2010","Sat May 01 22:59:08 GMT 2010","","","","19","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0008.jpeg","2","2","9","6","2","z","c","e","t","n"
"1N2WE0ZN96LOH4YN81ENZRH1LVOJAF","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:20 GMT 2010","3","","120","259200","Wed May 05 21:43:20 GMT 2010","74","","1FMUUR1BQCMTR6B5WTR147SVIGEHZD","A1TCURESP0T0NM","Submitted","Wed Apr 28 22:54:16 GMT 2010","Wed Apr 28 22:54:33 GMT 2010","Sat May 01 22:54:33 GMT 2010","","","","17","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0008.jpeg","2","v","g","6","2","z","e","a","l","n"
"1N2WE0ZN96LOH4YN81ENZRH1LVOJAF","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:20 GMT 2010","3","","120","259200","Wed May 05 21:43:20 GMT 2010","74","","1K5Z7SFH2BIWPL5FSZE9Y8P909UH0K","A26GS917FCWWR6","Submitted","Wed Apr 28 22:40:12 GMT 2010","Wed Apr 28 22:40:36 GMT 2010","Sat May 01 22:40:36 GMT 2010","","","","24","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0008.jpeg","2","z","9","6","2","z","c","","3","n"
"10N1883RYOJVGBK906DOJXRDTIJHE4","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:01 GMT 2010","3","","120","259200","Wed May 05 21:43:01 GMT 2010","243","","13Q2EFJN401EMB04NY09ZBZWFX70W3","A1G46AU4NRPSHG","Submitted","Wed Apr 28 21:45:30 GMT 2010","Wed Apr 28 21:46:30 GMT 2010","Sat May 01 21:46:30 GMT 2010","","","","60","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0204.jpeg","g","g","o","O","j","","a","a","A","f"
"10N1883RYOJVGBK906DOJXRDTIJHE4","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:01 GMT 2010","3","","120","259200","Wed May 05 21:43:01 GMT 2010","243","","1DGUDLHSADLLLAK1QABO6L92JKY014","A23KOVZJWUG73K","Submitted","Wed Apr 28 22:19:35 GMT 2010","Wed Apr 28 22:20:02 GMT 2010","Sat May 01 22:20:02 GMT 2010","","","","27","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0204.jpeg","2","2","q","O","t","7","a","a","4","Q"
"10N1883RYOJVGBK906DOJXRDTIJHE4","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:01 GMT 2010","3","","120","259200","Wed May 05 21:43:01 GMT 2010","243","","1YUGWNRTYDKNIV53QN12WEIUW0LBBJ","A1TCURESP0T0NM","Submitted","Wed Apr 28 22:06:01 GMT 2010","Wed Apr 28 22:06:16 GMT 2010","Sat May 01 22:06:16 GMT 2010","","","","15","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0204.jpeg","p","p","g","o","t","n","a","a","4","B"
"1C733W1XFJJGVKH4YRFZJYQS2QT47J","1VXEQEUQWR9IY1SK79XHIZ6OE51DNA","Classify hand-written characters","Simply classify characters and prove that humans are better than Machine Learning algorithms :)","character, label, tagging, annotation","$0.03","Wed Apr 28 21:43:01 GMT 2010","3","","120","259200","Wed May 05 21:43:01 GMT 2010","181","","1CI4FV7X0D2DD1FYV5ZOK0109YGWEK","A1ATV47BOG2MBH","Submitted","Wed Apr 28 22:06:35 GMT 2010","Wed Apr 28 22:06:48 GMT 2010","Sat May 01 22:06:48 GMT 2010","","","","13","http://www-etud.iro.umontreal.ca/~erhandum/amt/pnist/pnist_0205.jpeg","h","d","u","q","u","i","l","5","w","8"
