"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","Input.image_url","Answer.c9","Answer.c10","Answer.c1","Answer.c2","Answer.c3","Answer.c4","Answer.c5","Answer.c6","Answer.c7","Answer.c8","Approve","Reject"
"100AASB0TY6K935XDODJXUHYXQD94G","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:39:53 GMT 2010","3","","120","259200","Sat Jun 05 21:39:53 GMT 2010","77","","18TTRWLR1Y25J63FUCJM9KFHUSIQ3W","A1TCURESP0T0NM","Submitted","Sat May 29 21:47:00 GMT 2010","Sat May 29 21:47:19 GMT 2010","Tue Jun 01 21:47:19 GMT 2010","","","","19","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0012.jpeg","4","8","9","5","4","2","1","7","5","4"
"100AASB0TY6K935XDODJXUHYXQD94G","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:39:53 GMT 2010","3","","120","259200","Sat Jun 05 21:39:53 GMT 2010","77","","1DI0THI68BR9MHU1HS0SWSHX3RDHL5","A339SG6F8ZDJZP","Submitted","Sat May 29 21:44:57 GMT 2010","Sat May 29 21:45:37 GMT 2010","Tue Jun 01 21:45:37 GMT 2010","","","","40","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0012.jpeg","4","8","9","5","4","2","1","7","5","4"
"100AASB0TY6K935XDODJXUHYXQD94G","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:39:53 GMT 2010","3","","120","259200","Sat Jun 05 21:39:53 GMT 2010","77","","1RTXOS535VAOB80F1G8V0AVKKWW2AQ","A1K0CCRUXEXAGZ","Submitted","Sat May 29 21:47:26 GMT 2010","Sat May 29 21:47:50 GMT 2010","Tue Jun 01 14:47:50 PDT 2010","","","","24","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0012.jpeg","4","8","9","5","4","2","1","7","5","4"
"10BURZ9FQIT6HTQPD9D1A9YSP34RMG","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:39:57 GMT 2010","3","","120","259200","Sat Jun 05 21:39:57 GMT 2010","158","","10N6GSY2R7X07EF73X966NJQ4R18GB","A221IUFGXE69GD","Submitted","Sat May 29 21:51:39 GMT 2010","Sat May 29 21:52:01 GMT 2010","Tue Jun 01 21:52:01 GMT 2010","","","","22","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0069.jpeg","0","6","6","9","3","2","3","5","7","3"
"10BURZ9FQIT6HTQPD9D1A9YSP34RMG","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:39:57 GMT 2010","3","","120","259200","Sat Jun 05 21:39:57 GMT 2010","158","","1EKMO0CFW7OJDSD5XMP3CTWWZ8Y6NW","A2HZ8CGOYL86XB","Submitted","Sat May 29 21:53:16 GMT 2010","Sat May 29 21:53:27 GMT 2010","Tue Jun 01 14:53:27 PDT 2010","","","","11","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0069.jpeg","0","6","6","9","3","2","3","5","7","3"
"10BURZ9FQIT6HTQPD9D1A9YSP34RMG","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:39:57 GMT 2010","3","","120","259200","Sat Jun 05 21:39:57 GMT 2010","158","","1RSJZQ5VC92BF4BMFIBLQ6WJ5E4KQ1","A1K0CCRUXEXAGZ","Submitted","Sat May 29 21:47:51 GMT 2010","Sat May 29 21:48:31 GMT 2010","Tue Jun 01 21:48:31 GMT 2010","","","","40","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0069.jpeg","0","6","6","9","3","2","3","5","7","3"
"114TGZ697TL07L88CQ09KI6IKF8X2R","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:39:55 GMT 2010","3","","120","259200","Sat Jun 05 21:39:55 GMT 2010","77","","10V991OJ4IS3JNXS06MROGPWUMYZOT","A339SG6F8ZDJZP","Submitted","Sat May 29 21:47:53 GMT 2010","Sat May 29 21:48:15 GMT 2010","Tue Jun 01 14:48:15 PDT 2010","","","","22","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0043.jpeg","7","7","0","0","5","7","2","4","4","7"
"114TGZ697TL07L88CQ09KI6IKF8X2R","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:39:55 GMT 2010","3","","120","259200","Sat Jun 05 21:39:55 GMT 2010","77","","1KUSOJ774P4LG337CV9SCS2U4W2SSF","A1TCURESP0T0NM","Submitted","Sat May 29 21:47:48 GMT 2010","Sat May 29 21:48:08 GMT 2010","Tue Jun 01 21:48:08 GMT 2010","","","","20","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0043.jpeg","7","7","0","0","5","7","2","4","4","7"
"114TGZ697TL07L88CQ09KI6IKF8X2R","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:39:55 GMT 2010","3","","120","259200","Sat Jun 05 21:39:55 GMT 2010","77","","1O8DREZFFACFZ6ITEU5ZAOE4SM0PFC","A1QZCAARNDUTC8","Submitted","Sat May 29 21:46:18 GMT 2010","Sat May 29 21:46:27 GMT 2010","Tue Jun 01 21:46:27 GMT 2010","","","","9","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0043.jpeg","7","7","0","0","5","7","2","4","4","7"
"118WG2L0EVYU5VW1DA3EXNDSOHHOQR","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:39:55 GMT 2010","3","","120","259200","Sat Jun 05 21:39:55 GMT 2010","86","","14PFMEHI71IQDWBK1X9N7TGP6Q3ZXY","A2JS9MN77PA9D9","Submitted","Sat May 29 21:49:05 GMT 2010","Sat May 29 21:49:20 GMT 2010","Tue Jun 01 14:49:20 PDT 2010","","","","15","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0049.jpeg","9","4","3","4","5","9","2","6","0","1"
"118WG2L0EVYU5VW1DA3EXNDSOHHOQR","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:39:55 GMT 2010","3","","120","259200","Sat Jun 05 21:39:55 GMT 2010","86","","1GNCZXCM1CHT87EY0KJN7DTGWRXCRH","A1K0CCRUXEXAGZ","Submitted","Sat May 29 21:46:09 GMT 2010","Sat May 29 21:46:47 GMT 2010","Tue Jun 01 21:46:47 GMT 2010","","","","38","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0049.jpeg","9","4","3","4","5","9","2","6","0","1"
"118WG2L0EVYU5VW1DA3EXNDSOHHOQR","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:39:55 GMT 2010","3","","120","259200","Sat Jun 05 21:39:55 GMT 2010","86","","1MOYCB11C5QJ4Z7LO3JCQ6IACSM55O","A1QZCAARNDUTC8","Submitted","Sat May 29 21:45:57 GMT 2010","Sat May 29 21:46:05 GMT 2010","Tue Jun 01 21:46:05 GMT 2010","","","","8","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0049.jpeg","9","4","3","4","5","9","2","6","0","1"
"11E49NNCR6VOBY9XW0EVVH1KIC6BKI","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:39:55 GMT 2010","3","","120","259200","Sat Jun 05 21:39:55 GMT 2010","220","","16UG3QM4KWW2M5K3HBJOJ70JO7FRW5","A3GQO6OXH6FZNA","Submitted","Sat May 29 21:57:08 GMT 2010","Sat May 29 21:57:20 GMT 2010","Tue Jun 01 21:57:20 GMT 2010","","","","12","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0042.jpeg","8","9","6","7","2","5","2","6","6","1"
"11E49NNCR6VOBY9XW0EVVH1KIC6BKI","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:39:55 GMT 2010","3","","120","259200","Sat Jun 05 21:39:55 GMT 2010","220","","18GCMGDPZUOUFC1KQVOYK4PM9DSWV3","AG2IOM8P24OEK","Submitted","Sat May 29 21:56:50 GMT 2010","Sat May 29 21:57:10 GMT 2010","Tue Jun 01 21:57:10 GMT 2010","","","","20","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0042.jpeg","8","9","6","7","2","5","2","6","6","1"
"11E49NNCR6VOBY9XW0EVVH1KIC6BKI","1BJIRQPTTRHZR7MTDA80NPPSI3293G","Classify hand-written digits","Simply classify digits and prove that humans are better than Machine Learning algorithms :)","digits, characters, label, tagging, annotation","$0.03","Sat May 29 21:39:55 GMT 2010","3","","120","259200","Sat Jun 05 21:39:55 GMT 2010","220","","1M8JCEFEYS02N0JGX2JI6KYERBN8EV","A2HZ8CGOYL86XB","Submitted","Sat May 29 22:02:31 GMT 2010","Sat May 29 22:02:42 GMT 2010","Tue Jun 01 15:02:42 PDT 2010","","","","11","http://www-etud.iro.umontreal.ca/~erhandum/amt/nist/nist_0042.jpeg","8","9","6","7","2","5","2","6","6","1"
